"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"563","Fleet-based astartes chapter of all-female pirate/Viking/iron-islander/highlander badasses with a big thing for fur… https://t.co/nSAh8pakYv",FALSE,13,NA,2020-08-01 16:19:57,TRUE,NA,"1289596742959116288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cat_lawrie",1,FALSE,FALSE,NA,NA
"564","@NHLSeattle_ Yes!! And we need some ""Release The Kraken"" t-shirts up here in <U+0001F1E8><U+0001F1E6>, please!!",FALSE,1,"NHLSeattle_",2020-08-01 16:19:55,FALSE,"1289592336079495168","1289596735199690752","960923246341234688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kalinres",0,FALSE,FALSE,NA,NA
"565","Hell of a fun podcast this week!
We look back at the #Canucks exhibition game vs #GoJetsGo and discuss the intrigui… https://t.co/TLzcP9mF24",FALSE,1,NA,2020-08-01 16:19:51,TRUE,NA,"1289596716786675714",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pucksonnetca",0,FALSE,FALSE,NA,NA
"566","I’m like a kraken with the pen that’s the monsters ink 

<U+0001F92F><U+0001F92F><U+0001F92F><U+0001F92F><U+0001F92F>",FALSE,0,"_gunk0",2020-08-01 16:19:31,FALSE,"1289596490139045888","1289596634225979392","3932530882","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_gunk0",0,FALSE,FALSE,NA,NA
"567","RT @4thLinePodcast: NEW EPISODE! The #NHL enters the bubble, Seattle become the Kraken, John Chayka quits the Coyotes, we preview the Weste…",FALSE,0,NA,2020-08-01 16:18:44,FALSE,NA,"1289596437303422976",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","albertapodnet",10,TRUE,FALSE,NA,NA
"568","What if the kraken was real and it attacked a ship. Like what are we gonna do about it?",FALSE,4,NA,2020-08-01 16:18:23,FALSE,NA,"1289596345938935810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","macwithac",0,FALSE,FALSE,NA,NA
"569","@zylbrad7 Can you defeat the kraken? Need that content uploaded lol <U+0001F602>",FALSE,0,"zylbrad7",2020-08-01 16:17:36,FALSE,"1289575505084088323","1289596149708410884","703828455683596288","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bbs_beautyy",0,FALSE,FALSE,NA,NA
"570","@ORIGINPC @GuildWars2 If i win this millennium, then i'm gonna replace the case with @NZXT H700i <U+0001F49C> also the cooler @NZXT kraken z63 <U+0001F601>",FALSE,0,"ORIGINPC",2020-08-01 16:17:27,FALSE,"1289577433574891520","1289596111104032769","52168389","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KINGhost420",0,FALSE,FALSE,NA,NA
"571","@abby_txt The Seattle Kraken is a new NHL team this year lol",FALSE,0,"abby_txt",2020-08-01 16:17:17,FALSE,"1289592151437799427","1289596068854824960","39169141","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mike_E86",0,FALSE,FALSE,NA,NA
"572","RT @QWQiao: Uniswap did $126M volume last 24 hours. This is 1/3 of Coinbase. 1/2 of Kraken. More than Gemini, Polo, and Binance US combined…",FALSE,0,NA,2020-08-01 16:16:48,FALSE,NA,"1289595949078077441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hakerons",221,TRUE,FALSE,NA,NA
"573","@AndyEide I like your attention and creativity on this topic. Any local bartenders who would like to create some Kr… https://t.co/bOM5LyJ02H",FALSE,1,"AndyEide",2020-08-01 16:16:30,TRUE,"1289375450410545153","1289595874570407936","26304811","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoryPatrick26",0,FALSE,FALSE,NA,NA
"574","People will push you into a corner until finally you unleash ""The Damn Kraken<U+0001F479>"" on dat ass. #complicatedasspeople gets no love <U+0001F4AF><U+0001F4AF>",FALSE,0,NA,2020-08-01 16:16:27,FALSE,NA,"1289595862453116928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daivu7",0,FALSE,FALSE,NA,NA
"575","RT @bear_exile: @AboutDefi One of the newest with the sale coming in just two days is $DIA

They're all about open data, transparency, and…",FALSE,0,NA,2020-08-01 16:16:22,FALSE,NA,"1289595839166287872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HandsStrangler",3,TRUE,FALSE,NA,NA
"576","Looking at it now, there were some ""popping"" audio issues.

There was also a Kraken tapping portion, not a sponsor. https://t.co/kYkSNke2MF",FALSE,1,"Unspiraling",2020-08-01 16:16:21,FALSE,"1289577471453560832","1289595837509591040","755849103020429312","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Unspiraling",0,FALSE,FALSE,NA,NA
"577","@NHLSeattle_ I’m so happy, I’m Kraken up!",FALSE,0,"NHLSeattle_",2020-08-01 16:15:30,FALSE,"1289592336079495168","1289595623528779777","960923246341234688","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ryanmanley77",0,FALSE,FALSE,NA,NA
"578","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-08-01 16:15:26,FALSE,NA,"1289595604625002496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Warriors_PA",657,TRUE,FALSE,NA,NA
"579","@PatMcAfeeShow So are we saying ""RELEASE THE KRAKEN!!"" or are we doing something else?",FALSE,0,"PatMcAfeeShow",2020-08-01 16:14:50,FALSE,"1289594447613722625","1289595454104076294","137862496","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alextaylor1359",0,FALSE,FALSE,NA,NA
"580","@NHLSeattle_ RELEASE THR KRAKEN!!! https://t.co/QVg4vCBdTC",FALSE,0,"NHLSeattle_",2020-08-01 16:14:19,FALSE,"1289592336079495168","1289595325858983936","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","larry_manning36",0,FALSE,FALSE,NA,NA
"581","@KrakenRum @CodeMastaFlash @NHLSeattle_ Buy this person some tickets and outfit them in Kraken gear! (Then for that… https://t.co/JTms41KaD0",FALSE,1,"KrakenRum",2020-08-01 16:13:48,TRUE,"1289271820613378049","1289595195906916353","81157001","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CasualTim",0,FALSE,FALSE,NA,NA
"582","@NHLSeattle_ @MobyDickatSea <U+0001F433> see you in the deep end Kraken <U+0001F419> <U+0001F3D2>",FALSE,0,"NHLSeattle_",2020-08-01 16:13:40,FALSE,"1289592336079495168","1289595161542942720","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leach_leach",0,FALSE,FALSE,NA,NA
"583","RT @harleyb11: #AMJoy Trump announcing he will ban TikTok is like yelling 'RELEASE THE KRAKEN...ON ME!! Who does that? #TrumpIsAMoron",FALSE,0,NA,2020-08-01 16:13:24,FALSE,NA,"1289595092819312641",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MzNewzie",4,TRUE,FALSE,NA,NA
"584","Seattle hockey releases Kraken gear for in-store sales https://t.co/DEN0k5a5Gd #seattle",FALSE,0,NA,2020-08-01 16:13:02,FALSE,NA,"1289595001568030720",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","rSeattleWA",0,FALSE,FALSE,NA,NA
"585","@kraken_wise :3 sweet. Come winter when I craft room is set up I'll go ham on product.",FALSE,1,"kraken_wise",2020-08-01 16:12:55,FALSE,"1289584625954635776","1289594972073689089","1225051668510838785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheDikTatorTot",0,FALSE,FALSE,NA,NA
"586","@PFTCommenter No expansion team’s for the caps to beat this year might have to w8 for the Kraken’s to join the leag… https://t.co/4v3iFiGJ54",FALSE,6,"PFTCommenter",2020-08-01 16:12:36,TRUE,"1289584476117438465","1289594893371764736","858716964","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jimmybuxbux",1,FALSE,FALSE,NA,NA
"587","@eliistender10 Hmm, one book I love going back to, again &amp; again, is The Kraken Wakes.",FALSE,0,"eliistender10",2020-08-01 16:11:49,FALSE,"1289516226788519937","1289594695098617856","23483816","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WarphobblerKaz",0,FALSE,FALSE,NA,NA
"588","RT @harleyb11: #AMJoy Trump announcing he will ban TikTok is like yelling 'RELEASE THE KRAKEN...ON ME!! Who does that? #TrumpIsAMoron",FALSE,0,NA,2020-08-01 16:11:23,FALSE,NA,"1289594584801128450",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BaroneBilli",4,TRUE,FALSE,NA,NA
"589","Somebody better take me ass to see the kraken when games open back up https://t.co/JWC2sz2KgL",FALSE,0,NA,2020-08-01 16:10:22,FALSE,NA,"1289594330198335488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaeDallas",0,FALSE,FALSE,NA,NA
"590","RT @KrakenRum: When the ice breaks, the legend awakes. The rumors are true, The Kraken Rum has emerged from the deep as the Official Rum of…",FALSE,0,NA,2020-08-01 16:10:15,FALSE,NA,"1289594302268497921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TravisDevlin",116,TRUE,FALSE,NA,NA
"591","@NHLSeattle_ HELL YES!!! Hoping that the Canucks can pull out some wins! I want them to be in tip top shape so that… https://t.co/oSfsztEgP3",FALSE,2,"NHLSeattle_",2020-08-01 16:10:12,TRUE,"1289592336079495168","1289594290142720000","960923246341234688","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nitasu987",0,FALSE,FALSE,NA,NA
"592","If I win this draw, my outfit will be ... Kraken <U+0001F60E><U+0001F991> #Adidas4DParley  #SEAKraken https://t.co/GtwIsHEQ8L",FALSE,30,NA,2020-08-01 16:09:11,FALSE,NA,"1289594033858203648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willtrogdon",0,FALSE,FALSE,NA,NA
"593","@NHLSeattle_ right here... get it kraken and drop the puck.<U+0001F3D2>",FALSE,0,"NHLSeattle_",2020-08-01 16:08:32,FALSE,"1289592336079495168","1289593867491106816","960923246341234688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jason_bassani",0,FALSE,FALSE,NA,NA
"594","RT @QWQiao: Uniswap did $126M volume last 24 hours. This is 1/3 of Coinbase. 1/2 of Kraken. More than Gemini, Polo, and Binance US combined…",FALSE,0,NA,2020-08-01 16:08:09,FALSE,NA,"1289593772565655553",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","patrickpray",221,TRUE,FALSE,NA,NA
"595","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-08-01 16:08:07,FALSE,NA,"1289593763464187906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrHippyCow",657,TRUE,FALSE,NA,NA
"596","@NHLSeattle_ Only if the Kraken were playing!",FALSE,0,"NHLSeattle_",2020-08-01 16:07:08,FALSE,"1289592336079495168","1289593516432252933","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SampoJules",0,FALSE,FALSE,NA,NA
"597","Thinking about Harrowfell, City of the Dead’s magic supplies shop and the thought hit me, paper made from the wood… https://t.co/K7W3BdWKpf",FALSE,1,NA,2020-08-01 16:07:01,TRUE,NA,"1289593485591318530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kanekruger",0,FALSE,FALSE,NA,NA
"598","RT @NHLtoSeattle: Stanley Cup Playoffs start today! Here are a few players to watch that could be wearing Kraken jerseys in 2021-22.  

htt…",FALSE,0,NA,2020-08-01 16:06:06,FALSE,NA,"1289593254577463298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndyEide",2,TRUE,FALSE,NA,NA
"599","@TVstedal @iotatoken @coinbase @Gemini @krakenfx @brian_armstrong @tylerwinklevoss @winklevoss Everything will beco… https://t.co/qp1EqxXpxT",FALSE,2,"TVstedal",2020-08-01 16:05:34,TRUE,"1289268416449110016","1289593122985512961","1023005913156866054","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YoungSh22965110",0,FALSE,FALSE,NA,NA
"600","@plasticsunset97 i've been using krabot cuz i thought they were reputable lol, i was looking at kraken / sacred kra… https://t.co/tQ5mOiQ32v",FALSE,1,"plasticsunset97",2020-08-01 16:05:09,TRUE,"1289592221910499328","1289593017586929665","952937551601512449","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wimyan",0,FALSE,FALSE,NA,NA
"601","@NHLSeattle_ Of course! Who should Kraken fans cheer for though? ECH breaks it down team by team
https://t.co/iQHtVYXTjM",FALSE,4,"NHLSeattle_",2020-08-01 16:05:05,FALSE,"1289592336079495168","1289593001828737030","960923246341234688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmeraldCityHky",1,FALSE,FALSE,NA,NA
"602","Stanley Cup Playoffs start today! Here are a few players to watch that could be wearing Kraken jerseys in 2021-22.… https://t.co/T6lyfv7Pe2",FALSE,13,NA,2020-08-01 16:05:02,TRUE,NA,"1289592988574691329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NHLtoSeattle",2,FALSE,FALSE,NA,NA
"603","RT @krakenfx: <U+2728> *NEW* Major international digital wallets @skrill and @NETELLER are launching a #crypto offering for their millions of user…",FALSE,0,NA,2020-08-01 16:04:28,FALSE,NA,"1289592845922312192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","mosabajarmah",35,TRUE,FALSE,NA,NA
"604","@NHLSeattle_ #GoLeafsGo but I’m excited to root for The Kraken as my Western Conference team. Here’s hoping they me… https://t.co/DXbALWgTZb",FALSE,1,"NHLSeattle_",2020-08-01 16:04:26,TRUE,"1289592336079495168","1289592837147828224","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheDatanaut",0,FALSE,FALSE,NA,NA
"605","@NHLSeattle_ Let’s get it kraken!!",FALSE,1,"NHLSeattle_",2020-08-01 16:04:21,FALSE,"1289592336079495168","1289592816411107329","960923246341234688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bloggy_Bonilla",0,FALSE,FALSE,NA,NA
"606","@chrishoulden86 No, it ain’t 3 hours anymore and it’s just okay as it is, give the kraken a spawning time <U+0001F609>",FALSE,0,"chrishoulden86",2020-08-01 16:04:15,FALSE,"1289570753436962818","1289592789072850945","184235303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4nj4Gaming",0,FALSE,FALSE,NA,NA
"607","@DoctorBenjy What channel? Decided I’m going to follow the Seattle kraken when they enter but want to learn more",FALSE,0,"DoctorBenjy",2020-08-01 16:03:42,FALSE,"1289592306576719877","1289592654443868161","15213454","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sullhyy",0,FALSE,FALSE,NA,NA
"608","Yessir Kraken #1 fan let’s goo https://t.co/tXxWTy25FS",FALSE,1,NA,2020-08-01 16:03:09,FALSE,NA,"1289592515151110148",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeremyKyleMoore",0,FALSE,FALSE,NA,NA
"609","RT @simplyseattle: Rise and shine Kraken fans! Grab your mask and grab some gear. That jersey @paulbux is wearing is <U+0001F525>.  #Seattle https://t…",FALSE,0,NA,2020-08-01 16:03:01,FALSE,NA,"1289592482393538560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shontong81",6,TRUE,FALSE,NA,NA
"610","RT @NZXT: Today we celebrated 1 year of the NZXT <U+0001F49C> CLUB CAST with special guest @randomfrankp!

In case you missed our live broadcast and g…",FALSE,0,NA,2020-08-01 16:00:37,FALSE,NA,"1289591878426308608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NickTPrS",442,TRUE,FALSE,NA,NA
"611","RT @KrakenRum: When the ice breaks, the legend awakes. The rumors are true, The Kraken Rum has emerged from the deep as the Official Rum of…",FALSE,0,NA,2020-08-01 16:00:18,FALSE,NA,"1289591796402716672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheKrakhouse",116,TRUE,FALSE,NA,NA
"612","Test our EA for Forex &gt; https://t.co/aTfkucLLxF, #signal #forex at Aug 1 18:00:01 
#BTCUSD 
#IncoreX 11944.7 USD… https://t.co/pKr8DbAI6i",FALSE,1,NA,2020-08-01 16:00:02,TRUE,NA,"1289591729042014208",NA,"<a href=""http://www.thirdbrainfx.com"" rel=""nofollow"">rodtbx</a>","thirdbrainfx",0,FALSE,FALSE,NA,NA
"613","RT @krakenfx: <U+2728> *NEW* Major international digital wallets @skrill and @NETELLER are launching a #crypto offering for their millions of user…",FALSE,0,NA,2020-08-01 15:59:31,FALSE,NA,"1289591600629219329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","MaFe_x",35,TRUE,FALSE,NA,NA
"614","@diannaESPN @NYRangers @Canes Release the Kraken!  @NHLSeattle_ https://t.co/oHVJ9UeQlv",FALSE,0,"diannaESPN",2020-08-01 15:59:27,FALSE,"1289590969193492480","1289591582023270400","117189498","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeftyChris33",0,FALSE,FALSE,NA,NA
"615","@TampaBayTre Wish we could release the Kraken",FALSE,0,"TampaBayTre",2020-08-01 15:58:44,FALSE,"1289590703467589635","1289591401324240896","207672098","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The509Raider",0,FALSE,FALSE,NA,NA
"616","@CardPurchaser The soon to be Seattle Kraken. But I have an affinity towards the Sharks",FALSE,4,"CardPurchaser",2020-08-01 15:58:30,FALSE,"1289589577905143809","1289591345011539969","1246147915715837952","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Conway_John22",0,FALSE,FALSE,NA,NA
"617","@NHLSeattle_ @KrakenRum Can we get involved in this deal too lads",FALSE,0,"NHLSeattle_",2020-08-01 15:56:26,FALSE,"1289258120313634817","1289590822560657415","960923246341234688","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kraken_au",0,FALSE,FALSE,NA,NA
"618","Release the Kraken (Tank) - Only 18!
<U+27A4> #GoRogue at https://t.co/12xGdmpCwx
Social media only special! Save 15% off… https://t.co/5ewq2okroK",FALSE,0,NA,2020-08-01 15:55:44,TRUE,NA,"1289590648459284480",NA,"<a href=""https://posting.ly"" rel=""nofollow"">Postingly</a>","GoRoguePanda",0,FALSE,FALSE,NA,NA
"619","@CrystalSully Being able to come back for my copy of The Kraken Hunter was a highlight for me. 2019 was my first fu… https://t.co/w7521U183c",FALSE,2,"CrystalSully",2020-08-01 15:55:33,TRUE,"1289583356137615362","1289590602695229440","249480950","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sgtsites",0,FALSE,FALSE,NA,NA
"620","@IanGraph You know, it’s kinda nice to watch this playoffs as a #sens and #kraken fan cuz there’s literally no stre… https://t.co/1zyMhLE5zi",FALSE,0,"liammcavoy2018",2020-08-01 15:55:17,TRUE,"1289590067355439105","1289590533543747584","752059454","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liammcavoy2018",0,FALSE,FALSE,NA,NA
"621","RT @NHLSeattle_: what's kraken everyone?",FALSE,0,NA,2020-08-01 15:54:47,FALSE,NA,"1289590409098756096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BriToTheA",4501,TRUE,FALSE,NA,NA
"622","RT @NHLSeattle_: Mix equal parts Seattle, Kraken and hockey. Serve over ice.

We’re excited to *officially* announce @KrakenRum as a #SeaKr…",FALSE,0,NA,2020-08-01 15:52:46,FALSE,NA,"1289589901550329858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReardonChris",657,TRUE,FALSE,NA,NA
"623","@tw_simpson I was wanting to go to game there too. Wanted to see the whole Kraken getup. Too bad. <U+0001F937><U+0001F3FC><U+200D><U+2640><U+FE0F>",FALSE,1,"tw_simpson",2020-08-01 15:52:13,FALSE,"1289234110083297285","1289589764715208704","298308316","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VGK_Born",0,FALSE,FALSE,NA,NA
"624","RT @NHLSeattle_: A legend from the deep awakens.

Meet the Seattle Kraken <U+2192> https://t.co/to5BtVVPh1 https://t.co/FQfOdaiGQQ",FALSE,0,NA,2020-08-01 15:52:03,FALSE,NA,"1289589720700207104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AidanGunningham",25797,TRUE,FALSE,NA,NA
"625","RT @sbrenn79: @KrakenRum purchased this 1 litre bottle in @CostcoUK #Cardiff &amp; noticed straight away a taste difference finally managed tod…",FALSE,0,NA,2020-08-01 15:51:07,FALSE,NA,"1289589485005570051",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tricky__B",1,TRUE,FALSE,NA,NA
"626","@KrakenRum @NHLSeattle_ @TheeTedSmith What are we looking at? Blue Curaçao, Kraken Rum, pineapple juice? Maybe a little Orgeat.",FALSE,0,"KrakenRum",2020-08-01 15:51:04,FALSE,"1289570020268232705","1289589471659212801","81157001","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","garywalton73",0,FALSE,FALSE,NA,NA
"627","@JulieAnnDobbs Just wait.  The city council is defunding the police so that they can release the Kraken and rid the city of crime.",FALSE,1,"JulieAnnDobbs",2020-08-01 15:50:50,FALSE,"1289259275949240320","1289589413941575681","24797612","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mattbriseno",0,FALSE,FALSE,NA,NA
"628","@jjulienauthor Hi! I’m Eden, and I’m currently working on 2 separate fantasy WIPs. I’m reading Kraken by China Miév… https://t.co/ePtbp4ZlLc",FALSE,1,"jjulienauthor",2020-08-01 15:50:34,TRUE,"1289415068875022339","1289589348615073793","25305924","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EdenSolera",0,FALSE,FALSE,NA,NA
"629","@IamCryptoWolf I knew i wanted a lot of eth, but it seemed to expensive. Then the crash happend. I transfered half… https://t.co/8zpWf5kXHc",FALSE,1,"IamCryptoWolf",2020-08-01 15:50:20,TRUE,"1289487123083665409","1289589290574331905","898155965899526145","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NilsXBT",0,FALSE,FALSE,NA,NA
"630","Hey @simplyseattle thanks for having us this morning! Question: Do you know if you'll be getting any red Kraken bea… https://t.co/zk5hiViimu",FALSE,0,NA,2020-08-01 15:49:54,TRUE,NA,"1289589177814663169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CGarrettPadilla",0,FALSE,FALSE,NA,NA
"631","The #StanleyCup Qualifiers start today! Who should Seattle Kraken fans cheer for in the playoffs? ECH breaks it dow… https://t.co/jUxHJPuAv5",FALSE,1,NA,2020-08-01 15:48:45,TRUE,NA,"1289588891683446789",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmeraldCityHky",0,FALSE,FALSE,NA,NA
"632","RT @DeFi_Dad: <U+2622><U+FE0F>Maxi: DeFi will never work. No one uses #Ethereum, and btws here’s my Kraken referral code... and don’t forget, not your ke…",FALSE,0,NA,2020-08-01 15:48:36,FALSE,NA,"1289588853313949698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChainlinkDoctor",7,TRUE,FALSE,NA,NA
"633","Carl is the kraken lmfao https://t.co/V4jnvHrkpF",FALSE,0,NA,2020-08-01 15:48:04,FALSE,NA,"1289588716621553664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SlurpyyLeaks",0,FALSE,FALSE,NA,NA
"634","@itsseraph9 The reality is that I don't usually use Discord but now i have a reason! Called razer kraken kitten black goth gf edition",FALSE,1,"itsseraph9",2020-08-01 15:47:35,FALSE,"1289585790624792576","1289588598593867776","1145275565622145024","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DraggingTheMoon",0,FALSE,FALSE,NA,NA
"635","@Razer @RazerSupport I just got a Razer Kraken tournament edition but didnt include an activation code for 7.1 Surround. Please help me",FALSE,0,"Razer",2020-08-01 15:46:18,FALSE,NA,"1289588275284512769","15880163","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yengyul",0,FALSE,FALSE,NA,NA
"636","RT @LoreCurious: Suckers
Suckers
Suckers Everywhere
You Can Cut ‘em
With An Axe
But
They Just Don’t Seem To Care
There’s Suckers Everywhere…",FALSE,0,NA,2020-08-01 15:46:17,FALSE,NA,"1289588267428360193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emglala",65,TRUE,FALSE,NA,NA
"637","https://t.co/GpWJs3ND88

Come Watch me die in the gulag",FALSE,0,NA,2020-08-01 15:45:41,FALSE,NA,"1289588116936962048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","media_kraken",0,FALSE,FALSE,NA,NA
"638","Check all here --&gt; https://t.co/S1I0bD8b2s 
On #Exmo #ZEC to #USD -- &gt; 82.789965, volume --&gt; 11487 
On #Kraken #LTC… https://t.co/TzAEK2e4Ps",FALSE,0,NA,2020-08-01 15:45:02,TRUE,NA,"1289587954269040641",NA,"<a href=""http://www.thirdbrainfx.com"" rel=""nofollow"">rodtbx</a>","thirdbrainfx",0,FALSE,FALSE,NA,NA
"639","RT @harleyb11: #AMJoy Trump announcing he will ban TikTok is like yelling 'RELEASE THE KRAKEN...ON ME!! Who does that? #TrumpIsAMoron",FALSE,0,NA,2020-08-01 15:44:55,FALSE,NA,"1289587926842716167",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Nartist",4,TRUE,FALSE,NA,NA
"640","RT @harleyb11: #AMJoy Trump announcing he will ban TikTok is like yelling 'RELEASE THE KRAKEN...ON ME!! Who does that? #TrumpIsAMoron",FALSE,0,NA,2020-08-01 15:44:26,FALSE,NA,"1289587803760652288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thatsal49868227",4,TRUE,FALSE,NA,NA
